bit error rate,received error rate
0.20,0.267692
0.21,0.152961
0.22,0.146382
0.23,0.125
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.00934579
0.17,0.126645
0.18,0.0124611
0.19,0.141447
0.20,0.105263
0.21,0.139803
0.22,0.162829
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.00623053
0.17,0
0.18,0.0218069
0.19,0.115132
0.20,0.134868
0.21,0.134868
0.22,0.152961
0.23,0.171053
0.24,0.157895
0.25,0.143092
0.26,0.166118
0.27,0.164474
0.28,0.167763
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0.0498442
0.15,0.0460526
0.16,0.0625
0.17,0.0411184
0.18,0.0789474
0.19,0.159539
0.20,0.154605
0.21,0.106908
0.22,0.1875
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0
0.18,0.0740132
0.19,0.046729
0.20,0.161184
0.21,0.0970395
0.22,0.154605
0.23,0.149671
0.24,0.159539
0.25,0.171053
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0404984
0.17,0.046729
0.18,0.0124611
0.19,0.123355
0.20,0.113487
0.21,0.162829
0.22,0.118421
0.23,0.161184
0.24,0.177632
0.25,0.148026
0.26,0.144737
0.27,0.169408
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0.00934579
0.15,0
0.16,0
0.17,0
0.18,0.0970395
0.19,0.133224
0.20,0.136513
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0871711
0.18,0.221885
0.19,0.105263
0.20,0.101974
0.21,0.0904605
0.22,0.120066
0.23,0.1875
0.24,0.152961
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.00311526
0.17,0.0124611
0.18,0.0280374
0.19,0.121711
0.20,0.129934
0.21,0.152961
0.22,0.0953947
0.23,0.149671
0.24,0.152961
0.25,0.182566
0.26,0.125
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.00623053
0.18,0.00623053
0.19,0.149671
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.101974
0.18,0.0871711
0.19,0.146382
0.20,0.171053
0.21,0.128289
0.22,0.103618
0.23,0.164474
0.24,0.151316
0.25,0.179567
0.26,0.138158
0.27,0.174342
0.28,0.177632
0.29,0.162829
0.30,0.180921
0.31,0.189145
0.32,0.203947
0.33,0.162829
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0
0.18,0.108553
0.19,0.146382
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0855263
0.17,0.00934579
0.18,0.152648
0.19,0.115132
0.20,0.157895
0.21,0.133224
0.22,0.129934
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0.0186916
0.15,0.0124611
0.16,0.0280374
0.17,0.0707237
0.18,0.105263
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0805921
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0186916
0.18,0.0186916
0.19,0.139803
0.20,0.109131
0.21,0.116776
0.22,0.136513
0.23,0.149671
0.24,0.154605
0.25,0.185855
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0124611
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0124611
0.17,0.00934579
0.18,0.139803
0.19,0.125
0.20,0.106908
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0342679
0.18,0.0280374
0.19,0.105263
0.20,0.128289
0.21,0.157895
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.00934579
0.16,0.0657895
0.17,0.0373832
0.18,0.0411184
0.19,0.108553
0.20,0.121711
0.21,0.177632
0.22,0.167763
0.23,0.136513
0.24,0.161184
0.25,0.164474
0.26,0.1875
0.27,0.222039
0.28,0.179276
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0279605
0.16,0
0.17,0.0756579
0.18,0.0373832
0.19,0.106908
0.20,0.113487
0.21,0.128289
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.120066
0.18,0.0805921
0.19,0.115132
0.20,0.100329
0.21,0.161184
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0625
0.17,0.0657895
0.18,0.0263158
0.19,0.0822368
0.20,0.122288
0.21,0.110197
0.22,0.184211
0.23,0.144737
0.24,0.195122
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.09375
0.17,0
0.18,0.120066
0.19,0.159539
0.20,0.126645
0.21,0.161184
0.22,0.148026
0.23,0.138158
0.24,0.172697
0.25,0.152961
0.26,0.190789
0.27,0.164474
0.28,0.144737
0.29,0.171053
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0.148026
0.15,0
0.16,0
0.17,0.0280374
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0186916
0.18,0.111842
0.19,0.148026
0.20,0.116776
0.21,0.267062
0.22,0.120066
0.23,0.134868
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0690789
0.18,0.0155763
0.19,0.0249221
0.20,0.162829
0.21,0.146382
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.00311526
0.17,0.126645
0.18,0.103618
0.19,0.120743
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0411184
0.17,0.0311526
0.18,0.125
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0436137
0.18,0.111842
0.19,0.0970395
0.20,0.105263
0.21,0.133224
0.22,0.174342
0.23,0.152961
0.24,0.172697
0.25,0.141447
0.26,0.202303
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0.0641447
0.15,0
0.16,0.046729
0.17,0
0.18,0.0838816
0.19,0.106908
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0657895
0.16,0
0.17,0
0.18,0.115132
0.19,0.0592105
0.20,0.133224
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.110197
0.17,0.0230263
0.18,0.00623053
0.19,0.0822368
0.20,0.169408
0.21,0.120066
0.22,0.0838816
0.23,0.129934
0.24,0.110197
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0345395
0.16,0.113487
0.17,0.125
0.18,0.0809969
0.19,0.00934579
0.20,0.129934
0.21,0.146382
0.22,0.15625
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.00623053
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0218069
0.16,0
0.17,0.0155763
0.18,0.0822368
0.19,0.106908
0.20,0.0608553
0.21,0.126645
0.22,0.162829
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.146417
0.16,0.0311526
0.17,0.0427632
0.18,0.0707237
0.19,0.101974
0.20,0.0970395
0.21,0.151316
0.22,0.148026
0.23,0.166118
0.24,0.101974
0.25,0.166118
0.26,0.152961
0.27,0.15625
0.28,0.182566
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0608553
0.18,0.129934
0.19,0
0.20,0.0608553
0.21,0.128289
0.22,0.0855263
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0218069
0.18,0.120066
0.19,0.0871711
0.20,0.0155763
0.21,0.113487
0.22,0.120066
0.23,0.161184
0.24,0.118421
0.25,0.15625
0.26,0.139803
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0
0.18,0.129934
0.19,0.101974
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.00311526
0.16,0.0124611
0.17,0.141447
0.18,0.09375
0.19,0.105263
0.20,0.136513
0.21,0.139803
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.111842
0.17,0
0.18,0.103618
0.19,0.133224
0.20,0.108553
0.21,0.100329
0.22,0.134868
0.23,0.159539
0.24,0.175987
0.25,0.172697
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.09375
0.18,0.171053
0.19,0.113487
0.20,0.175987
0.21,0.138158
0.22,0.143092
0.23,0.138158
0.24,0.175987
0.25,0.179276
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0155763
0.17,0.121711
0.18,0.00822368
0.19,0.0155763
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.00311526
0.17,0.0773026
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0.00623053
0.15,0.0249221
0.16,0.0740132
0.17,0.0690789
0.18,0.0921053
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0124611
0.18,0.0657895
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0.0342679
0.15,0
0.16,0
0.17,0.0342679
0.18,0.0871711
0.19,0.0280374
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.116776
0.17,0.125
0.18,0.106908
0.19,0.0921053
0.20,0.149671
0.21,0.146382
0.22,0.148026
0.23,0.15625
0.24,0.154605
0.25,0.177632
0.26,0.115132
0.27,0.180921
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0
0.18,0.106908
0.19,0.0218069
0.20,0.108553
0.21,0.146382
0.22,0.161184
0.23,0.141447
0.24,0.138158
0.25,0.192434
0.26,0.146382
0.27,0.195724
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0559211
0.16,0
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0921053
0.16,0
0.17,0.0311526
0.18,0.138158
0.19,0.0280374
0.20,0.120066
0.21,0.0707237
0.22,0.159539
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0
0.18,0.0740132
0.19,0.0740132
0.20,0.106908
0.21,0.131579
0.22,0.184211
0.23,0.166118
0.24,0.162829
0.25,0.174342
0.26,0.175987
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0155763
0.17,0.00934579
0.18,0
0.19,0.0213816
0.20,0.108553
0.21,0.121711
0.22,0.159539
0.23,0.115132
0.24,0.164474
0.25,0.177632
0.26,0.164474
0.27,0.192434
0.28,0.175987
0.29,0.194079
0.30,0.184211
0.31,0.167763
0.32,0.172697
0.33,0.190789
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.00328947
0.18,0.120066
0.19,0.110197
0.20,0.0756579
0.21,0.133224
0.22,0.118421
0.23,0.171053
0.24,0.146382
0.25,0.15625
0.26,0.167763
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0186916
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0249221
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0592105
0.18,0.116776
0.19,0.09375
0.20,0.149671
0.21,0.118421
0.22,0.136513
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0498442
0.18,0.0657895
0.19,0.0921053
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0654206
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0965732
0.17,0.0218069
0.18,0.121711
0.19,0.0296053
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.108553
0.18,0.0970395
0.19,0.120066
0.20,0.0871711
0.21,0.171053
0.22,0.1875
0.23,0.131579
0.24,0.157895
0.25,0.166118
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0
0.18,0.123355
0.19,0.0986842
0.20,0.174342
0.21,0.113487
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.00311526
0.16,0
0.17,0.00934579
0.18,0.0871711
0.19,0.106908
0.20,0.136513
0.21,0.141447
0.22,0.116776
0.23,0.136513
0.24,0.172697
0.25,0.172697
0.26,0.138158
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0.00311526
0.14,0
0.15,0
0.16,0.0608553
0.17,0.0155763
0.18,0.0186916
0.19,0.120066
0.20,0.123355
0.21,0.152961
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.101974
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0542763
0.17,0.0526316
0.18,0
0.19,0.0904605
0.20,0.141447
0.21,0.129934
0.22,0.129934
0.23,0.144737
0.24,0.179276
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0155763
0.18,0.00623053
0.19,0.0805921
0.20,0.146382
0.21,0.121711
0.22,0.189145
0.23,0.379104
0.24,0.151316
0.25,0.133224
0.26,0.174342
0.27,0.161184
0.28,0.164474
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0186916
0.18,0.111842
0.19,0.0707237
0.20,0.136513
0.21,0.129934
0.22,0.139803
0.23,0.175987
0.24,0.138158
0.25,0.152961
0.26,0.115132
0.27,0.136513
0.28,0.200658
0.29,0.179276
0.30,0.195724
0.31,0.182566
0.32,0.194079
0.33,0.189145
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.00822368
0.17,0.00934579
0.18,0.0822368
0.19,0.0623053
0.20,0.116776
0.21,0.126645
0.22,0.207237
0.23,0.143092
0.24,0.246649
0.25,0.136513
0.26,0.138158
0.27,0.202303
0.28,0.190789
0.29,0.175987
0.30,0.208882
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0155763
0.18,0.113487
0.19,0.118421
0.20,0.131579
0.21,0.0155763
0.22,0.0904605
0.23,0.189145
0.24,0.185855
0.25,0.175987
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0822368
0.16,0.0342679
0.17,0.133224
0.18,0
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0311526
0.16,0
0.17,0.100329
0.18,0.157895
0.19,0.118421
0.20,0.128289
0.21,0.133224
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0805921
0.17,0
0.18,0.143266
0.19,0.128289
0.20,0.111842
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0.0218069
0.14,0
0.15,0.131579
0.16,0
0.17,0.136513
0.18,0.0280374
0.19,0.0155763
0.20,0.0986842
0.21,0.106908
0.22,0.144737
0.23,0.152961
0.24,0.149671
0.25,0.172697
0.26,0.144737
0.27,0.154605
0.28,0.15625
0.29,0.192434
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0625
0.16,0
0.17,0.0155763
0.18,0.0756579
0.19,0.162829
0.20,0.111842
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0690789
0.18,0.0559211
0.19,0.0921053
0.20,0.126645
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0888158
0.17,0.123355
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.00934579
0.16,0
0.17,0.0124611
0.18,0
0.19,0.106908
0.20,0.118421
0.21,0.09375
0.22,0.166118
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.108553
0.17,0.00311526
0.18,0.0685358
0.19,0.0805921
0.20,0.144737
0.21,0.148368
0.22,0.199013
0.23,0.143092
0.24,0.144737
0.25,0.1875
0.26,0.167763
0.27,0.166118
0.28,0.166118
0.29,0.169408
0.30,0.166118
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0186916
0.18,0.0411184
0.19,0.0904605
0.20,0.115132
0.21,0.108553
0.22,0.121711
0.23,0.169408
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.110197
0.16,0.0186916
0.17,0
0.18,0.0641447
0.19,0.100329
0.20,0.126645
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
